href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1218,english337,female,"['jerseycity,newjersey,us']",Unknown,[],"84,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1219,english338,female,"['sydney,australi']",Unknown,[],"53,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1220,english339,male,"['chicago,illinois,us']",Unknown,[],"54,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1222,english340,male,"['charleston,westvirginia,us']",Unknown,[],"19,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1224,english341,female,"['newyork,newyork,us']",Unknown,[],"23,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1225,english342,male,"['kansascity,missouri,us']",Unknown,[],"33,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1226,english343,male,"['portland,maine,us']",Unknown,[],"23,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1232,english344,female,"['lumberton,northcarolina,us']",Unknown,[],"19,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1233,english345,male,"['kansascity,missouri,us']",Unknown,[],"20,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1235,english346,male,"['easthartford,connecticut,us']",Unknown,[],"60,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1236,english347,female,"['burnsville,minnesota,us']",Unknown,[],"22,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1237,english348,female,"['laspinas,philippine']",Unknown,[],"20,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1239,english349,female,"['warrenton,virginia,us']",Unknown,[],"24,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1241,english350,female,"['polesworth,staffordshire,u']",Unknown,[],"18,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1242,english351,male,"['carthage,missouri,us']",Unknown,[],"37,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1243,english352,male,"['singapore,singapor']",Unknown,[],"25,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1246,english353,male,"['saskatoon,saskatchewan,canad']",Unknown,[],"18,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1250,english354,female,"['christchurch,newzealan']",Unknown,[],"23,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1256,english355,male,"['losangeles,california,us']",Unknown,[],"19,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1257,english356,female,"['morden,manitoba,canad']",Unknown,[],"23,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1258,english357,male,"['alto,georgia,us']",Unknown,[],"24,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1259,english358,male,"['fredericton,newbrunswick,canad']",Unknown,[],"19,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1276,english359,male,"['sackville,newbrunswick,canad']",Unknown,[],"32,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1277,english360,female,"['erie,pennsylvania,us']",Unknown,[],"19,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1280,english361,female,"['burnsville,minnesota,us']",Unknown,[],"20,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1281,english362,male,"['cork,irelan']",Unknown,[],"21,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1287,english363,male,"['castledonington,u']",Unknown,[],"20,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1288,english364,female,"['sydney,australi']",Unknown,[],"28,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1292,english365,male,"['oxford,u']",Unknown,[],"52,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1293,english366,female,"['bournesmouth,u']",Unknown,[],"25,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1294,english367,female,"['birkenhead,u']",Unknown,[],"25,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1295,english368,male,"['strattford-on-avon,u']",Unknown,[],"43,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1297,english369,male,"['mcminnville,oregon,us']",Unknown,[],"27,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1302,english370,male,"['pondicherry,indi']",Unknown,[],"22,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1303,english371,female,"['coloradosprings,colorado,us']",Unknown,[],"27,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1307,english372,male,"['christiansburg,virginia,us']",Unknown,[],"80,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1308,english373,male,"['russellville,kentucky,us']",Unknown,[],"22,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1310,english374,male,"['milfordhaven,wales,u']",Unknown,[],"36,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1312,english375,male,"['manchester,connecticut,us']",Unknown,[],"28,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1315,english376,male,"['pasadena,california,us']",Unknown,[],"46,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1319,english377,female,"['trenton,michigan,us']",Unknown,[],"32,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1320,english378,female,"['silverspring,maryland,us']",Unknown,[],"38,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1321,english379,male,"['summit,newjersey,us']",Unknown,[],"43,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1323,english380,female,"['roanoke,virginia,us']",Unknown,[],"34,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1324,english381,male,"['pikecounty,kentucky,us']",Unknown,[],"85,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1325,english382,male,"['arlington,virginia,us']",Unknown,[],"34,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1326,english383,female,"['washington,districtofcolumbia,us']",Unknown,[],"32,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1327,english384,male,"['williamson,westvirginia,us']",Unknown,[],"57,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1328,english385,female,"['mcveigh,kentucky,us']",Unknown,[],"77,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1330,english386,female,"['losangeles,california,us']",Unknown,[],"56,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1331,english387,female,"['lancaster,california,us']",Unknown,[],"21,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1332,english388,female,"['bluefield,westvirginia,us']",Unknown,[],"70,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1333,english389,female,"['aldie,virginia,us']",Unknown,[],"71,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1334,english390,male,"['milwaukee,wisconsin,us']",Unknown,[],"74,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1335,english391,female,"['milton,florida,us']",Unknown,[],"84,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1336,english392,male,"['warrenton,virginia,us']",Unknown,[],"62,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1337,english393,female,"['washington,districtofcolumbia,us']",Unknown,[],"58,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1339,english394,female,"['aiken,southcarolina,us']",Unknown,[],"82,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1340,english395,male,"['alexandria,virginia,us']",Unknown,[],"39,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1341,english396,female,"['orange,virginia,us']",Unknown,[],"48,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1342,english397,female,"['wadesboro,northcarolina,us']",Unknown,[],"76,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1343,english398,female,"['salisbury,northcarolina,us']",Unknown,[],"83,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1345,english399,female,"['lagrange,georgia,us']",Unknown,[],"80,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1348,english400,female,"['shanklin,isleofwight,u']",Unknown,[],"59,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1349,english401,male,"['lucerne,switzerlan']",Unknown,[],"26,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1350,english402,female,"['canberra,australi']",Unknown,[],"26,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1351,english403,female,"['sydney,australi']",Unknown,[],"29,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1352,english404,male,"['windsor,australi']",Unknown,[],"29,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1353,english405,female,"['geelong,australi']",Unknown,[],"32,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1358,english406,female,"['pensacola,florida,us']",Unknown,[],"24,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1360,english407,male,"['windsor,ontario,canad']",Unknown,[],"47,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1361,english408,male,"['lynwood,california,us']",Unknown,[],"64,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1362,english409,female,"['maitland,australi']",Unknown,[],"60,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1363,english410,male,"['hamilton,newzealan']",Unknown,[],"35,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1371,english411,female,"['washington,districtofcolumbia,us']",Unknown,[],"26,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1372,english412,female,"['washington,districtofcolumbia,us']",Unknown,[],"31,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1373,english413,female,"['manchester,england,u']",Unknown,[],"20,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1374,english414,female,"['woonsocket,rhodeisland,us']",Unknown,[],"30,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1375,english415,male,"['woonsocket,rhodeisland,us']",Unknown,[],"32,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1377,english416,male,"['sydney,australi']",Unknown,[],"34,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1380,english417,female,"['cardiff,wales,u']",Unknown,[],"20,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1384,english418,male,"['arlington,virgini']",Unknown,[],"29,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1385,english419,male,"['youngstown,ohio,us']",Unknown,[],"27,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1387,english420,male,"['auckland,newzealan']",Unknown,[],"21,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1388,english421,male,"['landstuhl,german']",Unknown,[],"38,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1390,english422,male,"['rochester,newyork,us']",Unknown,[],"31,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1395,english423,female,"['baltimore,maryland,us']",Unknown,[],"24,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1409,english424,male,"['danville,virginia,us']",Unknown,[],"75,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1410,english425,male,"['danville,virginia,us']",Unknown,[],"31,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1411,english426,female,"['florence,southcarolina,us']",Unknown,[],"30,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1412,english427,female,"['hanover,pennsylvania,us']",Unknown,[],"68,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1413,english428,female,"['kingstree,southcarolina,us']",Unknown,[],"55,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1416,english429,female,"['philadelphia,pennsylvania,us']",Unknown,[],"19,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1419,english430,female,"['melbourne,australi']",Unknown,[],"23,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1423,english431,female,"['greenbay,wisconsin,us']",Unknown,[],"23,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1428,english432,female,"['dublin,irelan']",Unknown,[],"22,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1430,english433,female,"['gladwin,michigan,us']",Unknown,[],"32,female",0.0,naturalistic,[],0
